Unnamed: 0,HOURLYVISIBILITY,HOURLYWindSpeed,HOURLYPrecip,HOURLYRelativeHumidity,HOURLYDRYBULBTEMPF,HOURLYWETBULBTEMPF,HOURLYDewPointTempF,HOURLYStationPressure,HOURLYSeaLevelPressure,HOURLYAltimeterSetting,HOURLYWindDirectionSin,HOURLYWindDirectionCos,HOURLYPressureTendencyIncr,HOURLYPressureTendencyDecr,HOURLYPressureTendencyCons,year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
28136,10.0,13.0,0.0,52.0,80.0,68.0,61.0,29.87,29.89,29.89,-0.866025,-0.5,1,0,0,2013,8,2,1919,-1,2030,-15,AA,N3JYAA,1762,JFK,BOS,38,187,19,19
31682,10.0,7.0,0.0,68.0,72.0,65.0,61.0,30.14,30.16,30.16,0.766044,-0.642788,1,0,0,2013,8,7,630,10,903,20,DL,N658DL,1743,JFK,ATL,108,760,6,30
13835,10.0,11.0,0.0,57.0,83.0,72.0,66.0,29.87,29.89,29.89,0.5,-0.866025,1,0,0,2013,8,28,1119,19,1302,47,US,N769US,2177,LGA,DCA,64,214,11,19
26215,10.0,17.0,0.0,58.0,45.0,39.0,31.0,30.5,30.52,30.52,1.0,6.12e-17,0,1,0,2013,4,22,2229,224,29,199,9E,N906XJ,3403,JFK,MCI,154,1113,22,29
28389,10.0,20.0,0.0,55.0,41.0,35.0,26.0,29.74,29.76,29.76,-0.5,0.866025,1,0,0,2013,3,1,2024,3,2149,-10,UA,N12216,1464,EWR,CLE,65,404,20,24
7936,6.0,3.0,0.02,91.0,74.0,72.0,71.0,29.95,29.97,29.97,-0.642788,-0.766044,0,1,0,2013,8,22,1413,14,1634,4,DL,N6712B,2247,LGA,ATL,109,762,14,13
19885,10.0,9.0,0.0,42.0,77.0,62.0,52.0,30.11,30.13,30.13,-0.642788,0.766044,1,0,0,2013,7,30,2053,-7,2204,-8,US,N715UW,2191,LGA,DCA,43,214,20,53
14462,10.0,15.0,0.0,38.0,52.0,42.0,27.0,30.54,30.56,30.56,1.0,6.12e-17,0,1,0,2013,4,22,1555,0,1813,-2,WN,N762SW,3952,EWR,DEN,234,1605,15,55
399,10.0,15.0,0.0,19.0,60.0,43.0,17.0,29.73,29.75,29.75,-0.766044,0.642788,0,1,0,2013,4,5,1308,-7,1521,-8,EV,N720EV,5148,LGA,CVG,91,585,13,8
21640,1.0,3.0,0.0,93.0,52.0,51.0,50.0,30.09,30.11,30.11,0.984808,0.173648,0,1,0,2013,12,5,609,-2,857,-15,B6,N509JB,601,JFK,FLL,138,1069,6,9
12216,6.0,29.0,0.02,90.0,47.0,46.0,44.0,29.53,29.55,29.55,0.984808,0.173648,0,1,0,2013,2,27,1039,39,1315,36,DL,N690DL,1847,LGA,ATL,120,762,10,39
10783,10.0,3.0,0.0,82.0,74.0,70.0,68.0,30.01,30.03,30.03,0.766044,0.642788,0,1,0,2013,8,12,1043,-1,1245,-1,EV,N11551,5955,EWR,IND,98,645,10,43
6444,10.0,13.0,0.0,48.0,35.0,29.0,17.0,30.36,30.38,30.38,-0.984808,0.173648,1,0,0,2013,12,27,953,-7,1243,-30,UA,N449UA,461,LGA,IAH,213,1416,9,53
24739,10.0,18.0,0.0,51.0,70.0,59.0,51.0,29.77,29.79,29.79,-0.766044,0.642788,1,0,0,2013,6,12,907,26,1028,24,EV,N14952,4583,EWR,PWM,53,284,9,7
28867,10.0,15.0,0.0,82.0,75.0,71.0,69.0,29.61,29.63,29.63,0.984808,-0.173648,0,1,0,2013,6,27,2003,108,2305,108,UA,N76505,1248,EWR,MIA,159,1085,20,3
30409,10.0,5.0,0.0,51.0,40.0,34.0,23.0,29.83,29.85,29.85,-0.642788,-0.766044,0,1,0,2013,2,13,1331,91,1540,100,US,N104UW,1443,JFK,CLT,109,541,13,31
10912,10.0,14.0,0.0,57.0,50.0,43.0,35.0,29.68,29.7,29.7,-0.984808,0.173648,1,0,0,2013,10,23,1946,11,2304,35,B6,N706JB,225,JFK,TPA,162,1005,19,46
13456,10.0,13.0,0.0,41.0,84.0,68.0,58.0,29.76,29.78,29.78,-0.984808,0.173648,1,0,0,2013,9,3,1439,-1,1628,-14,DL,N923DN,1819,LGA,MSP,142,1020,14,39
12183,10.0,8.0,0.0,28.0,47.0,36.0,15.0,30.6,30.62,30.62,0.866025,0.5,0,1,0,2013,11,4,1506,7,1814,18,DL,N390DA,1773,JFK,LAS,327,2248,15,6
24097,10.0,15.0,0.0,42.0,34.0,27.0,13.0,30.39,30.41,30.41,-0.766044,-0.642788,0,1,0,2013,11,25,1756,-4,1913,-6,US,N756US,2191,LGA,DCA,49,214,17,56
14425,10.0,5.0,0.0,43.0,44.0,36.0,23.0,29.94,29.96,29.96,-0.984808,0.173648,1,0,0,2013,2,14,1205,1,1427,1,UA,N73256,1107,EWR,DEN,238,1605,12,5
26953,10.0,10.0,0.0,74.0,73.0,67.0,64.0,29.65,29.68,29.67,-0.766044,0.642788,1,0,0,2013,9,13,833,3,1014,-16,DL,N366NW,2119,LGA,MSP,134,1020,8,33
29098,10.0,21.0,0.0,36.0,32.0,25.0,8.0,29.84,29.86,29.86,-0.984808,0.173648,1,0,0,2013,2,20,1154,-6,1310,-20,MQ,N527MQ,4601,LGA,BNA,118,764,11,54
2647,10.0,22.0,0.0,51.0,55.0,47.0,37.0,30.0,30.03,30.02,-0.939693,0.34202,1,0,0,2013,5,26,819,-6,1013,-10,B6,N267JB,219,JFK,CLT,92,541,8,19
5717,10.0,10.0,0.0,21.0,64.0,47.0,23.0,30.39,30.41,30.41,0.173648,0.984808,0,1,0,2013,4,27,1141,-3,1402,4,DL,N344NB,401,EWR,ATL,109,746,11,41
13882,10.0,9.0,0.0,60.0,40.0,35.0,27.0,30.01,30.03,30.03,-0.939693,0.34202,1,0,0,2013,1,17,823,-4,1029,-2,EV,N15555,4652,EWR,MYR,96,550,8,23
7198,10.0,9.0,0.0,57.0,41.0,36.0,27.0,30.11,30.13,30.13,-0.642788,0.766044,0,1,0,2013,3,29,654,-5,937,-22,AA,N5FSAA,1815,JFK,MCO,134,944,6,54
9597,10.0,9.0,0.0,64.0,80.0,71.0,67.0,29.91,29.94,29.93,0.766044,-0.642788,0,1,0,2013,7,21,1858,-4,2126,21,EV,N27152,4453,EWR,MCI,157,1092,18,58
23735,10.0,14.0,0.0,36.0,60.0,48.0,33.0,30.26,30.28,30.28,0.34202,-0.939693,0,1,0,2013,4,28,1527,-2,1659,20,US,N950UW,1607,LGA,PHL,40,96,15,27
32689,10.0,6.0,0.0,20.0,80.0,57.0,35.0,29.91,29.94,29.93,-0.642788,-0.766044,0,1,0,2013,4,9,1758,-2,2051,-49,AA,N324AA,177,JFK,SFO,335,2586,17,58
27350,8.0,6.0,0.02,82.0,37.0,35.0,32.0,30.18,30.2,30.2,0.939693,0.34202,0,1,0,2013,11,26,1742,-3,2058,-27,AA,N338AA,177,JFK,SFO,345,2586,17,42
11832,10.0,14.0,0.0,87.0,71.0,68.0,67.0,30.03,30.05,30.05,-0.173648,-0.984808,1,0,0,2013,7,26,2117,-13,1,-13,B6,N521JB,1371,LGA,FLL,136,1076,21,17
19153,10.0,9.0,0.0,57.0,73.0,63.0,57.0,29.9,29.92,29.92,-0.173648,-0.984808,0,1,0,2013,10,1,1719,-11,1828,-19,B6,N183JB,1516,JFK,SYR,48,209,17,19
7918,10.0,14.0,0.0,48.0,45.0,37.0,26.0,30.03,30.06,30.05,-0.939693,0.34202,1,0,0,2013,11,8,953,-8,1322,0,UA,N559UA,471,EWR,SFO,349,2565,9,53
19675,10.0,10.0,0.0,35.0,32.0,25.0,7.0,30.42,30.45,30.44,0.866025,-0.5,0,1,0,2013,2,7,1614,-1,1825,-5,DL,N341NW,1619,LGA,MSP,149,1020,16,14
16560,7.0,6.0,0.0,70.0,83.0,75.0,72.0,29.76,29.78,29.78,0.173648,-0.984808,0,1,0,2013,6,27,1026,-4,1226,-22,DL,N3772H,1529,JFK,LAS,276,2248,10,26
2444,10.0,10.0,0.0,71.0,73.0,67.0,63.0,30.04,30.06,30.06,-0.173648,-0.984808,0,1,0,2013,7,31,2045,-7,2300,2,EV,N13550,4536,EWR,CVG,88,569,20,45
20454,10.0,10.0,0.0,52.0,76.0,65.0,57.0,30.23,30.25,30.25,-0.173648,-0.984808,0,1,0,2013,8,17,1738,-7,1923,-27,DL,N335NW,2331,LGA,DTW,77,502,17,38
3457,10.0,15.0,0.0,43.0,49.0,40.0,27.0,30.54,30.56,30.56,-0.34202,-0.939693,0,1,0,2013,4,21,1603,8,1810,-5,WN,N457WN,659,EWR,DEN,223,1605,16,3
30606,10.0,10.0,0.0,49.0,45.0,38.0,27.0,29.57,29.59,29.59,-0.866025,0.5,1,0,0,2013,2,28,1941,36,2221,-4,AA,N332AA,21,JFK,LAX,306,2475,19,41
7606,10.0,9.0,0.01,90.0,62.0,60.0,59.0,30.01,30.03,30.03,0.984808,-0.173648,0,1,0,2013,6,6,2356,-3,328,-17,B6,N796JB,701,JFK,SJU,187,1598,23,56
32113,10.0,13.0,0.0,51.0,55.0,47.0,37.0,30.12,30.14,30.14,-0.34202,0.939693,1,0,0,2013,1,14,1624,-6,1939,14,UA,N530UA,952,EWR,IAH,222,1400,16,24
29778,10.0,10.0,0.0,42.0,91.0,74.0,65.0,30.17,30.19,30.19,-2.45e-16,1.0,0,1,0,2013,7,16,1025,-5,1327,-18,AA,N320AA,179,JFK,SFO,323,2586,10,25
1318,10.0,14.0,0.0,37.0,37.0,29.0,13.0,30.13,30.16,30.15,-0.766044,0.642788,1,0,0,2013,3,17,1501,-9,1707,-3,MQ,N534MQ,4579,LGA,CLT,94,544,15,1
12602,10.0,10.0,0.0,82.0,74.0,70.0,68.0,29.97,29.99,29.99,0.34202,-0.939693,0,1,0,2013,8,1,744,-1,850,-15,WN,N604SW,3841,EWR,MDW,104,711,7,44
16236,5.0,10.0,0.2,90.0,73.0,71.0,70.0,30.17,30.19,30.19,-0.642788,-0.766044,1,0,0,2013,7,2,2016,-5,2136,-24,UA,N15712,1464,EWR,CLE,61,404,20,16
23514,1.5,17.0,0.03,96.0,57.0,56.0,56.0,30.25,30.27,30.27,0.939693,-0.34202,0,1,0,2013,5,19,1448,-4,1702,-7,B6,N334JB,119,JFK,MSY,171,1182,14,48
13620,10.0,3.0,0.0,69.0,52.0,47.0,42.0,30.32,30.34,30.34,-0.5,0.866025,0,1,0,2013,9,18,555,-5,824,-16,B6,N636JB,27,EWR,MCO,122,937,5,55
786,10.0,6.0,0.0,78.0,64.0,60.0,57.0,29.82,29.84,29.84,0.5,-0.866025,1,0,0,2013,6,14,1918,-2,2219,21,UA,N36447,1182,EWR,LAS,305,2227,19,18
21471,10.0,6.0,0.0,84.0,58.0,55.0,53.0,30.18,30.2,30.2,-0.173648,-0.984808,0,1,0,2013,10,30,1704,9,2039,24,VX,N633VA,413,JFK,LAX,365,2475,17,4
3342,10.0,6.0,0.0,53.0,23.0,19.0,8.0,30.16,30.18,30.18,-0.173648,0.984808,0,1,0,2013,12,31,602,-3,744,-21,DL,N358NB,2505,EWR,DTW,87,488,6,2
21838,10.0,10.0,0.0,35.0,33.0,26.0,8.0,30.49,30.51,30.51,-0.866025,0.5,1,0,0,2013,1,27,1909,-1,2310,39,B6,N516JB,87,JFK,SLC,301,1990,19,9
15087,7.0,5.0,0.0,92.0,22.0,21.0,20.0,29.94,29.96,29.96,0.34202,0.939693,0,1,0,2013,2,3,630,0,1148,8,AA,N3HWAA,413,JFK,SJU,211,1598,6,30
26987,0.12,20.0,0.0,97.0,56.0,55.0,55.0,29.94,29.96,29.96,1.22e-16,-1.0,0,1,0,2013,4,19,907,-3,1150,-8,B6,N508JB,517,EWR,MCO,132,937,9,7
14992,10.0,14.0,0.0,69.0,55.0,50.0,45.0,29.86,29.88,29.88,0.766044,-0.642788,0,1,0,2013,4,10,1757,28,2158,53,VX,N838VA,193,EWR,SFO,381,2565,17,57
8486,10.0,10.0,0.0,52.0,76.0,65.0,57.0,30.23,30.25,30.25,-0.173648,-0.984808,0,1,0,2013,8,17,1735,4,1925,-31,DL,N675DL,884,LGA,DEN,205,1620,17,35
712,10.0,32.0,0.0,62.0,54.0,48.0,41.0,29.88,29.91,29.9,-0.642788,0.766044,1,0,0,2013,5,25,1440,11,1619,0,DL,N721TW,1170,JFK,PIT,61,340,14,40
4639,10.0,11.0,0.0,38.0,59.0,47.0,33.0,30.01,30.03,30.03,-0.984808,0.173648,1,0,0,2013,10,20,1906,1,2132,1,DL,N3741S,2454,JFK,DEN,232,1626,19,6
867,10.0,13.0,0.0,40.0,36.0,29.0,14.0,30.2,30.22,30.22,-0.766044,0.642788,1,0,0,2013,2,6,1827,-3,2021,6,MQ,N505MQ,4674,LGA,CLE,73,419,18,27
5747,10.0,30.0,0.0,79.0,74.0,69.0,67.0,29.8,29.82,29.82,1.22e-16,-1.0,0,1,0,2013,10,7,1442,13,1815,47,UA,N822UA,365,EWR,SAN,319,2425,14,42
27691,10.0,13.0,0.0,38.0,64.0,51.0,38.0,29.97,30.0,29.99,-0.642788,0.766044,1,0,0,2013,9,23,1214,-7,1336,8,B6,N306JB,34,JFK,BTV,50,266,12,14
19985,10.0,13.0,0.0,70.0,64.0,58.0,54.0,29.9,29.92,29.92,-0.939693,0.34202,1,0,0,2013,10,7,1905,252,2002,246,EV,N12922,4133,EWR,PVD,34,160,19,5
18899,10.0,10.0,0.0,57.0,73.0,63.0,57.0,30.11,30.13,30.13,1.22e-16,-1.0,1,0,0,2013,8,6,1915,0,2221,-9,AA,N329AA,21,JFK,LAX,320,2475,19,15
16258,9.0,5.0,0.0,78.0,66.0,62.0,59.0,30.0,30.02,30.02,-0.34202,-0.939693,0,1,0,2013,5,29,1950,5,2102,-23,AA,N4YJAA,361,LGA,ORD,107,733,19,50
22849,10.0,8.0,0.0,47.0,46.0,38.0,27.0,30.57,30.59,30.59,0.173648,-0.984808,0,1,0,2013,4,21,1825,-5,2122,-38,AA,N3JMAA,269,JFK,SEA,337,2422,18,25
25944,10.0,7.0,0.0,48.0,72.0,60.0,51.0,30.05,30.07,30.07,0.642788,0.766044,0,1,0,2013,9,16,1443,-2,1734,-16,B6,N503JB,1171,LGA,FLL,148,1076,14,43
11091,10.0,10.0,0.0,43.0,31.0,25.0,11.0,29.97,29.99,29.99,-0.984808,0.173648,0,1,0,2013,3,15,614,-1,731,-9,WN,N7732A,1972,EWR,MDW,110,711,6,14
18312,10.0,7.0,0.0,79.0,40.0,37.0,34.0,29.95,29.97,29.97,1.22e-16,-1.0,0,1,0,2013,4,5,639,-6,901,20,US,N198UW,1281,EWR,CLT,89,529,6,39
10586,10.0,7.0,0.0,83.0,54.0,51.0,49.0,29.64,29.67,29.66,0.866025,0.5,1,0,0,2013,11,2,554,-6,648,-10,US,N756US,795,LGA,PHL,31,96,5,54
12135,10.0,20.0,0.0,77.0,47.0,44.0,40.0,29.34,29.36,29.36,-0.5,0.866025,0,1,0,2013,11,27,1306,7,1530,19,EV,N707EV,5207,LGA,CLT,107,544,13,6
29657,10.0,23.0,0.0,28.0,39.0,29.0,8.0,29.89,29.91,29.91,-0.642788,0.766044,1,0,0,2013,4,1,2312,47,18,36,DL,N343NW,2155,LGA,PWM,42,269,23,12
17930,10.0,14.0,0.0,41.0,40.0,32.0,18.0,30.09,30.11,30.11,-0.642788,0.766044,0,1,0,2013,12,24,1552,22,1717,9,UA,N37420,1638,EWR,CLE,64,404,15,52
17118,10.0,6.0,0.0,36.0,56.0,44.0,29.0,30.36,30.38,30.38,0.34202,0.939693,0,1,0,2013,10,29,1647,-8,1832,-8,MQ,N725MQ,3411,LGA,RDU,71,431,16,47
18527,10.0,14.0,0.0,44.0,73.0,60.0,50.0,30.03,30.05,30.05,0.173648,0.984808,1,0,0,2013,6,19,1100,-2,1354,13,UA,N592UA,786,EWR,LAX,325,2454,11,0
31402,10.0,3.0,0.0,83.0,55.0,52.0,50.0,29.68,29.7,29.7,0.766044,0.642788,1,0,0,2013,11,2,711,1,825,-20,AA,N490AA,305,LGA,ORD,115,733,7,11
16816,10.0,8.0,0.0,80.0,62.0,59.0,56.0,29.9,29.92,29.92,-0.173648,-0.984808,0,1,0,2013,5,9,1847,12,2153,-20,B6,N597JB,173,JFK,SJC,330,2569,18,47
30942,10.0,15.0,0.0,42.0,80.0,65.0,55.0,29.93,29.95,29.95,-0.939693,-0.34202,0,1,0,2013,9,4,1851,-9,1955,-44,UA,N817UA,693,LGA,ORD,108,733,18,51
32142,10.0,9.0,0.0,68.0,43.0,39.0,33.0,30.38,30.4,30.4,0.642788,-0.766044,1,0,0,2013,3,10,1103,7,1313,-11,UA,N564UA,405,LGA,DEN,219,1620,11,3
12861,10.0,9.0,0.0,76.0,37.0,34.0,30.0,30.29,30.31,30.31,0.984808,-0.173648,0,1,0,2013,2,22,2232,63,2351,80,EV,N12924,3267,EWR,DCA,57,199,22,32
950,10.0,18.0,0.0,19.0,60.0,43.0,18.0,29.75,29.77,29.77,-0.34202,0.939693,0,1,0,2013,4,5,1731,1,1958,-30,UA,N73406,1743,EWR,IAH,177,1400,17,31
8274,10.0,11.0,0.0,79.0,73.0,69.0,66.0,29.95,29.97,29.97,-0.866025,-0.5,0,1,0,2013,6,25,650,-5,1047,-14,DL,N650DL,315,JFK,SJU,220,1598,6,50
29205,10.0,18.0,0.0,39.0,81.0,65.0,54.0,29.83,29.85,29.85,-0.34202,0.939693,0,1,0,2013,9,8,1557,0,1721,-6,UA,N81449,1595,EWR,ORD,120,719,15,57
30363,3.0,13.0,0.14,93.0,64.0,63.0,62.0,29.91,29.93,29.93,0.984808,0.173648,0,1,0,2013,6,10,1928,149,2151,152,DL,N368NB,2042,EWR,ATL,111,746,19,28
27543,10.0,9.0,0.0,57.0,41.0,36.0,27.0,30.11,30.13,30.13,-0.642788,0.766044,0,1,0,2013,3,29,651,-9,757,-10,US,N959UW,2116,LGA,BOS,36,184,6,51
9323,9.0,0.0,0.0,71.0,46.0,42.0,37.0,29.9,29.92,29.92,0.0,1.0,0,1,0,2013,12,2,1705,1,1916,8,US,N197UW,894,LGA,CLT,95,544,17,5
1906,10.0,10.0,0.0,40.0,78.0,63.0,52.0,30.06,30.09,30.08,-0.984808,0.173648,1,0,0,2013,7,29,2145,76,129,90,B6,N569JB,915,JFK,SFO,347,2586,21,45
2998,10.0,0.0,0.0,72.0,52.0,48.0,43.0,30.26,30.28,30.28,0.0,1.0,1,0,0,2013,5,6,837,-4,1031,-8,EV,N17115,4175,EWR,AVL,90,583,8,37
11246,10.0,8.0,0.0,39.0,67.0,54.0,41.0,30.27,30.3,30.29,-0.939693,-0.34202,0,1,0,2013,9,18,1220,-6,1400,-8,EV,N19966,6068,EWR,CMH,73,463,12,20
8313,10.0,11.0,0.0,46.0,34.0,28.0,15.0,29.75,29.77,29.77,-0.173648,0.984808,0,1,0,2013,3,21,938,-2,1259,9,AA,N3DNAA,1871,LGA,MIA,163,1096,9,38
10201,10.0,10.0,0.0,56.0,65.0,56.0,49.0,30.19,30.22,30.21,0.642788,0.766044,0,1,0,2013,9,27,1616,-4,1909,-26,AA,N3EBAA,172,EWR,MIA,137,1085,16,16
13166,0.25,5.0,0.0,97.0,43.0,43.0,42.0,30.12,30.14,30.14,-0.34202,-0.939693,1,0,0,2013,1,13,756,-1,914,4,B6,N569JB,44,JFK,SYR,41,209,7,56
9499,10.0,7.0,0.0,44.0,55.0,45.0,33.0,30.29,30.31,30.31,0.173648,0.984808,1,0,0,2013,10,28,2246,-4,2356,0,B6,N247JB,1816,JFK,SYR,39,209,22,46
21936,10.0,5.0,0.0,60.0,62.0,55.0,48.0,29.63,29.65,29.65,-0.173648,-0.984808,0,1,0,2013,11,2,1605,70,1918,88,MQ,N515MQ,3070,JFK,TPA,172,1005,16,5
4111,10.0,11.0,0.0,67.0,39.0,35.0,29.0,30.08,30.1,30.1,-0.173648,0.984808,1,0,0,2013,3,8,1823,103,2137,102,B6,N708JB,185,JFK,SAN,345,2446,18,23
289,5.0,13.0,0.0,90.0,68.0,66.0,65.0,30.05,30.07,30.07,1.0,6.12e-17,0,1,0,2013,10,6,1832,-7,2202,6,UA,N554UA,389,JFK,SFO,333,2586,18,32
16884,10.0,20.0,0.0,46.0,38.0,31.0,19.0,29.97,29.99,29.99,-0.984808,-0.173648,0,1,0,2013,1,4,1447,-3,1807,12,AA,N5FTAA,1813,JFK,MCO,148,944,14,47
3271,1.5,14.0,0.0,85.0,76.0,73.0,71.0,29.83,29.85,29.85,0.5,-0.866025,1,0,0,2013,6,30,1303,8,1612,31,UA,N17128,1109,EWR,MCO,140,937,13,3
13625,10.0,28.0,0.0,32.0,27.0,21.0,1.0,30.14,30.16,30.16,-0.766044,0.642788,1,0,0,2013,11,24,1058,-2,1356,-15,DL,N320NB,2506,LGA,FLL,157,1076,10,58
22364,10.0,16.0,0.0,36.0,51.0,40.0,25.0,30.04,30.06,30.06,-0.766044,0.642788,1,0,0,2013,5,13,2003,33,2229,59,EV,N12195,4543,EWR,DSM,141,1017,20,3
13775,10.0,21.0,0.0,55.0,36.0,31.0,21.0,29.98,30.0,30.0,-0.984808,-0.173648,1,0,0,2013,1,4,2030,0,2248,-10,B6,N294JB,115,JFK,MSY,179,1182,20,30
11341,10.0,8.0,0.0,55.0,71.0,61.0,54.0,29.98,30.0,30.0,-0.766044,0.642788,1,0,0,2013,6,15,816,-4,1106,-29,AA,N3ACAA,2267,LGA,MIA,132,1096,8,16
5143,10.0,14.0,0.0,62.0,36.0,32.0,24.0,30.21,30.23,30.23,-1.0,-1.84e-16,1,0,0,2013,12,26,1728,38,2040,45,WN,N780SW,4112,EWR,HOU,229,1411,17,28
29091,5.0,8.0,0.0,89.0,53.0,51.0,50.0,29.99,30.01,30.01,1.22e-16,-1.0,1,0,0,2013,12,5,2050,155,2310,135,WN,N236WN,3691,EWR,MSY,178,1167,20,50
25883,10.0,13.0,0.01,91.0,74.0,72.0,71.0,30.14,30.16,30.16,-0.34202,-0.939693,1,0,0,2013,7,2,1904,29,2237,42,AA,N3BVAA,269,JFK,SEA,324,2422,19,4
2380,10.0,13.0,0.0,64.0,52.0,46.0,40.0,29.96,29.98,29.98,-2.45e-16,1.0,1,0,0,2013,9,23,557,-3,850,-15,AA,N3EYAA,1175,LGA,MIA,152,1096,5,57
31146,10.0,3.0,0.0,40.0,53.0,43.0,29.0,30.35,30.38,30.37,1.0,6.12e-17,0,1,0,2013,10,29,1715,-5,1916,-4,MQ,N514MQ,3556,LGA,DTW,91,502,17,15
8624,10.0,13.0,0.0,38.0,64.0,51.0,38.0,29.97,30.0,29.99,-0.642788,0.766044,1,0,0,2013,9,23,1224,4,1405,10,MQ,N807MQ,3361,JFK,RDU,67,427,12,24
2443,10.0,11.0,0.0,42.0,56.0,46.0,33.0,30.03,30.06,30.05,-0.866025,0.5,1,0,0,2013,4,14,1012,-17,1146,-62,EV,N750EV,5164,LGA,MEM,134,963,10,12
15631,10.0,28.0,0.0,23.0,33.0,24.0,-1.0,29.69,29.71,29.71,-0.766044,0.642788,1,0,0,2013,2,17,1326,56,1520,53,EV,N21129,4135,EWR,CLT,84,529,13,26
10675,10.0,14.0,0.0,41.0,39.0,31.0,17.0,29.85,29.87,29.87,-0.984808,0.173648,1,0,0,2013,3,22,2048,79,2321,104,EV,N33182,4543,EWR,DSM,154,1017,20,48
18457,10.0,7.0,0.0,44.0,22.0,17.0,3.0,30.25,30.27,30.27,-0.5,-0.866025,0,1,0,2013,1,25,1408,9,1523,6,EV,N909EV,5712,JFK,IAD,55,228,14,8
28729,1.0,24.0,0.02,92.0,31.0,30.0,29.0,29.98,30.0,30.0,-0.34202,0.939693,0,1,0,2013,3,8,659,4,1041,19,DL,N697DL,1415,JFK,SLC,280,1990,6,59
5568,9.0,25.0,0.0,67.0,36.0,32.0,26.0,29.93,29.95,29.95,0.173648,0.984808,1,0,0,2013,3,7,629,-1,743,-17,EV,N14920,4381,EWR,PIT,54,319,6,29
22076,10.0,13.0,0.0,21.0,42.0,31.0,5.0,30.0,30.03,30.02,-0.984808,0.173648,1,0,0,2013,4,2,1952,-8,2107,-12,US,N758US,2189,LGA,DCA,50,214,19,52
16041,10.0,9.0,0.0,45.0,41.0,34.0,21.0,29.73,29.75,29.75,-0.5,0.866025,0,1,0,2013,3,2,1253,-7,1742,-7,DL,N3756,315,JFK,SJU,210,1598,12,53
1160,8.0,6.0,0.01,85.0,34.0,32.0,30.0,29.85,29.87,29.87,0.173648,0.984808,1,0,0,2013,3,16,2005,5,2310,7,UA,N73278,1220,EWR,IAH,200,1400,20,5
17253,7.0,9.0,0.0,87.0,80.0,77.0,76.0,29.93,29.96,29.95,-0.642788,-0.766044,0,1,0,2013,7,19,559,-1,713,18,US,N959UW,1629,LGA,PHL,52,96,5,59
30678,10.0,20.0,0.0,77.0,55.0,51.0,48.0,29.93,29.95,29.95,0.34202,0.939693,1,0,0,2013,4,11,916,36,1051,41,EV,N16961,4409,EWR,RIC,54,277,9,16
18682,10.0,16.0,0.0,21.0,81.0,58.0,37.0,29.97,29.99,29.99,-0.866025,0.5,1,0,0,2013,9,5,1439,52,1645,14,UA,N824UA,431,EWR,DFW,170,1372,14,39
31460,10.0,6.0,0.0,16.0,78.0,54.0,29.0,29.92,29.94,29.94,0.34202,0.939693,0,1,0,2013,4,9,1832,-3,2052,10,DL,N932DL,2131,LGA,DTW,87,502,18,32
30144,10.0,13.0,0.0,71.0,73.0,67.0,63.0,30.19,30.21,30.21,-0.766044,-0.642788,1,0,0,2013,6,23,829,-6,955,-10,EV,N15910,5824,EWR,RIC,60,277,8,29
25690,10.0,8.0,0.0,77.0,77.0,72.0,69.0,29.87,29.89,29.89,-0.173648,-0.984808,1,0,0,2013,7,11,1939,-1,2118,-32,EV,N14177,4543,EWR,DSM,141,1017,19,39
5120,10.0,18.0,0.0,87.0,73.0,70.0,69.0,29.86,29.88,29.88,-0.866025,-0.5,0,1,0,2013,8,31,558,-2,712,-3,MQ,N3AEMQ,3267,EWR,ORD,107,719,5,58
16426,10.0,8.0,0.0,79.0,67.0,63.0,60.0,30.11,30.13,30.13,-0.939693,-0.34202,0,1,0,2013,8,19,601,-4,751,2,DL,N325NB,1279,LGA,MEM,140,963,6,1
13257,2.0,14.0,0.04,93.0,44.0,43.0,42.0,30.01,30.03,30.03,0.984808,-0.173648,0,1,0,2013,2,23,1336,-4,1623,-25,B6,N661JB,83,JFK,SEA,320,2422,13,36
8832,10.0,6.0,0.0,81.0,59.0,56.0,53.0,30.09,30.11,30.11,0.984808,0.173648,1,0,0,2013,9,26,2151,11,32,-8,AA,N319AA,185,JFK,LAX,321,2475,21,51
9847,6.0,9.0,0.0,90.0,57.0,55.0,54.0,30.3,30.32,30.32,0.766044,-0.642788,1,0,0,2013,5,19,855,1,1121,-1,EV,N13550,4388,EWR,JAX,114,820,8,55
11632,10.0,5.0,0.0,46.0,46.0,38.0,26.0,30.34,30.36,30.36,0.939693,0.34202,1,0,0,2013,4,15,710,0,1034,1,B6,N535JB,671,JFK,LAX,348,2475,7,10
9437,10.0,8.0,0.0,75.0,58.0,54.0,50.0,30.34,30.36,30.36,0.984808,-0.173648,0,1,0,2013,10,13,1827,7,2126,1,UA,N420UA,288,EWR,FLL,138,1065,18,27
7467,10.0,11.0,0.0,41.0,63.0,51.0,39.0,30.2,30.22,30.22,0.34202,0.939693,1,0,0,2013,4,17,1108,-7,1337,-29,DL,N971DL,695,JFK,MCO,130,944,11,8
1969,10.0,5.0,0.0,73.0,42.0,39.0,34.0,29.97,29.99,29.99,0.866025,0.5,0,1,0,2013,12,2,749,-6,943,-17,B6,N337JB,1273,JFK,CHS,98,636,7,49
