year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,2,24,708,-7,1017,-20,B6,N807JB,671,JFK,LAX,330,2475,7,8
2013,6,18,620,0,901,-3,UA,N36469,1115,EWR,TPA,141,997,6,20
2013,2,13,638,3,943,3,AA,N3ENAA,711,LGA,DFW,222,1389,6,38
2013,10,21,510,-7,741,-16,UA,N535UA,252,EWR,IAH,196,1400,5,10
2013,7,9,1109,9,1312,-20,DL,N618DL,1647,LGA,ATL,97,762,11,9
2013,8,27,1030,0,1224,-16,DL,N310DE,2343,EWR,ATL,96,746,10,30
2013,11,17,1725,-5,2015,10,DL,N302NB,1499,LGA,ATL,125,762,17,25
2013,3,28,1555,10,1925,16,UA,N14102,132,JFK,LAX,345,2475,15,55
2013,9,29,546,-4,938,6,B6,N705JB,939,JFK,BQN,209,1576,5,46
2013,5,12,2047,-8,2150,-40,AA,N434AA,371,LGA,ORD,110,733,20,47
2013,8,21,2153,-6,2305,-19,UA,N73406,1171,EWR,BOS,46,200,21,53
2013,4,7,747,-3,1157,2,AA,N5FNAA,655,JFK,STT,209,1623,7,47
2013,10,13,1645,-5,1847,-34,9E,N921XJ,3448,JFK,CVG,84,589,16,45
2013,11,1,1920,20,2150,16,DL,N988DL,947,LGA,ATL,120,762,19,20
2013,3,2,1152,-8,1420,-48,DL,N711ZX,863,JFK,LAX,305,2475,11,52
2013,11,11,1515,29,1804,16,UA,N77510,1454,EWR,FLL,152,1065,15,15
2013,10,1,1719,-11,1828,-19,B6,N183JB,1516,JFK,SYR,48,209,17,19
2013,10,19,544,-6,919,-13,B6,N630JB,939,JFK,BQN,187,1576,5,44
2013,5,11,1754,25,2157,73,AA,N3BAAA,1999,EWR,MIA,185,1085,17,54
2013,7,3,1352,-7,1544,-19,B6,N184JB,1373,JFK,CHS,92,636,13,52
2013,8,20,1348,23,1543,-2,F9,N205FR,507,LGA,DEN,208,1620,13,48
2013,3,29,1645,0,1935,-33,DL,N3762Y,1394,JFK,PDX,328,2454,16,45
2013,11,20,1108,-7,1302,7,MQ,N0EGMQ,3466,LGA,RDU,65,431,11,8
2013,8,21,1753,-2,2028,-17,AA,N3HCAA,785,LGA,DFW,190,1389,17,53
2013,12,4,1503,6,1711,13,EV,N14153,4113,EWR,CLT,99,529,15,3
2013,12,28,1436,7,1612,-13,EV,N14953,4159,LGA,CLE,73,419,14,36
2013,4,25,1649,54,1819,64,MQ,N501MQ,3695,EWR,ORD,108,719,16,49
2013,11,14,805,-2,1102,-10,DL,N931DL,1271,JFK,FLL,149,1069,8,5
2013,10,9,1255,-2,1356,-18,EV,N12922,6054,EWR,IAD,44,212,12,55
2013,10,29,1442,-3,1754,10,UA,N807UA,365,EWR,SAN,353,2425,14,42
2013,10,8,1933,-2,2224,-5,B6,N805JB,225,JFK,TPA,148,1005,19,33
2013,8,18,1239,-3,1443,-27,UA,N34460,1605,EWR,LAS,280,2227,12,39
2013,7,3,1810,10,2105,-21,UA,N73275,1141,EWR,SFO,319,2565,18,10
2013,10,24,1600,10,1756,4,US,N110UW,2088,LGA,CLT,90,544,16,0
2013,10,15,836,-4,956,-4,EV,N13908,4252,EWR,MKE,110,725,8,36
2013,7,17,2221,-4,2328,-2,EV,N724EV,5258,LGA,MHT,36,195,22,21
2013,2,10,1702,-3,2020,10,AA,N4YBAA,1905,EWR,DFW,219,1372,17,2
2013,2,8,1156,-4,1530,1,DL,N709TW,863,JFK,LAX,360,2475,11,56
2013,4,21,1633,33,1903,28,9E,N916XJ,3315,JFK,MSP,164,1029,16,33
2013,10,8,651,-4,1026,-35,DL,N900PC,315,JFK,SJU,195,1598,6,51
2013,10,22,2016,-12,2314,-25,UA,N818UA,306,EWR,MIA,159,1085,20,16
2013,5,2,1307,-8,1420,-15,MQ,N535MQ,3765,EWR,ORD,114,719,13,7
2013,10,17,1933,78,2045,51,EV,N730EV,5287,LGA,MSN,117,812,19,33
2013,11,8,750,0,911,-1,EV,N11164,3815,EWR,ROC,46,246,7,50
2013,10,2,1931,-4,2227,-15,UA,N850UA,208,EWR,SEA,337,2402,19,31
2013,12,1,1912,22,2210,11,DL,N318NB,1854,LGA,FLL,150,1076,19,12
2013,1,14,1249,-1,1544,24,WN,N930WN,390,LGA,DEN,261,1620,12,49
2013,8,10,1722,-3,2009,-13,DL,N374DA,479,EWR,SLC,262,1969,17,22
2013,5,27,1214,-5,1437,-9,UA,N77520,1635,EWR,PHX,308,2133,12,14
2013,3,21,655,-5,1011,-14,UA,N557UA,347,JFK,SFO,351,2586,6,55
2013,3,27,1502,16,1756,12,UA,N36280,1122,EWR,PBI,152,1023,15,2
2013,1,4,1021,-9,1155,-20,MQ,N722MQ,4471,LGA,RDU,72,431,10,21
2013,5,21,2119,21,2303,44,UA,N37465,1604,EWR,BOS,43,200,21,19
2013,1,7,818,3,1102,-15,DL,N658DL,1429,JFK,LAS,309,2248,8,18
2013,9,8,937,-3,1056,-24,AA,N528AA,317,LGA,ORD,117,733,9,37
2013,10,23,1418,18,1537,30,US,N948UW,2150,LGA,BOS,33,184,14,18
2013,3,2,1626,16,1750,-14,9E,N909XJ,3407,JFK,PIT,60,340,16,26
2013,8,9,818,-5,932,-8,UA,N39728,1199,EWR,BOS,45,200,8,18
2013,9,7,722,-3,824,-21,WN,N706SW,1267,LGA,MKE,105,738,7,22
2013,10,22,1526,87,1714,111,B6,N337JB,2402,JFK,BUF,61,301,15,26
2013,5,19,743,-2,1014,-31,DL,N707TW,183,JFK,SEA,303,2422,7,43
2013,6,6,827,-8,1003,-17,MQ,N711MQ,4558,LGA,CLE,72,419,8,27
2013,8,24,2055,-5,2341,-28,DL,N378DA,2065,JFK,FLL,142,1069,20,55
2013,10,17,1937,7,2215,16,DL,N338NB,2142,EWR,ATL,112,746,19,37
2013,2,26,812,-3,1008,-4,EV,N13949,4159,EWR,MEM,148,946,8,12
2013,4,8,1943,-2,2235,-5,B6,N586JB,381,LGA,FLL,142,1076,19,43
2013,1,9,1000,0,1242,-12,UA,N78501,1623,EWR,MCO,144,937,10,0
2013,5,9,1901,1,2205,2,UA,N27213,1294,EWR,SEA,319,2402,19,1
2013,3,25,2059,-1,2342,-50,DL,N707TW,2363,JFK,LAX,317,2475,20,59
2013,9,29,1259,8,1422,11,EV,N11547,6054,EWR,IAD,47,212,12,59
2013,11,13,802,42,1104,40,UA,N36272,1456,LGA,IAH,203,1416,8,2
2013,7,18,623,-7,725,-25,EV,N11189,4241,EWR,DCA,36,199,6,23
2013,1,25,1553,-2,1835,-32,DL,N359NW,1695,LGA,TPA,149,1010,15,53
2013,1,20,829,-1,1329,-6,DL,N636DL,301,JFK,SJU,203,1598,8,29
2013,10,16,1033,4,1304,15,US,N520UW,625,JFK,PHX,304,2153,10,33
2013,1,3,1702,-3,2028,18,AA,N556AA,1905,EWR,DFW,232,1372,17,2
2013,8,12,724,-5,1018,-1,B6,N794JB,461,LGA,PBI,138,1035,7,24
2013,1,7,1711,42,2019,14,UA,N14242,1078,EWR,SAT,227,1569,17,11
2013,10,27,652,-8,941,-20,DL,N324NB,1879,LGA,FLL,153,1076,6,52
2013,3,20,1915,0,2201,-1,DL,N377DA,1345,JFK,PHX,311,2153,19,15
2013,3,27,555,-5,713,-32,AA,N3FAAA,301,LGA,ORD,113,733,5,55
2013,4,11,826,11,1129,10,B6,N763JB,181,JFK,SAN,337,2446,8,26
2013,4,24,2111,191,2300,189,EV,N13995,4560,EWR,CMH,86,463,21,11
2013,1,13,108,143,222,145,B6,N634JB,128,JFK,BTV,46,266,1,8
2013,9,30,1612,-3,1830,-45,AA,N3JPAA,65,JFK,DFW,171,1391,16,12
2013,9,9,549,4,947,14,B6,N746JB,1403,JFK,SJU,214,1598,5,49
2013,10,5,1712,-3,1822,-13,UA,N485UA,551,EWR,BOS,38,200,17,12
2013,5,24,2332,167,31,152,B6,N236JB,1178,EWR,BOS,40,200,23,32
2013,9,23,1552,-8,1722,-17,UA,N854UA,454,LGA,ORD,107,733,15,52
2013,5,13,1937,157,2049,134,MQ,N931MQ,4255,JFK,BNA,107,765,19,37
2013,10,18,2107,61,2327,74,EV,N16183,4321,EWR,MCI,176,1092,21,7
2013,8,23,1658,-7,1943,-21,DL,N37700,503,JFK,SAN,301,2446,16,58
2013,4,18,523,-7,819,6,UA,N578UA,696,LGA,IAH,200,1416,5,23
2013,4,5,657,-3,925,5,MQ,N717MQ,4534,LGA,XNA,190,1147,6,57
2013,1,16,1151,-4,1509,10,B6,N187JB,625,JFK,HOU,242,1428,11,51
2013,9,18,1101,-4,1345,-33,DL,N368NB,954,LGA,FLL,142,1076,11,1
2013,7,17,1701,51,2106,141,MQ,N517MQ,3357,LGA,ATL,162,762,17,1
2013,12,26,2225,0,135,4,B6,N590JB,623,JFK,LAX,326,2475,22,25
2013,11,23,1744,-15,2027,-26,B6,N603JB,299,LGA,MCO,137,950,17,44
2013,10,15,934,4,1051,-4,WN,N7740A,124,LGA,MDW,109,725,9,34
2013,9,16,946,-4,1216,-4,VX,N842VA,251,JFK,LAS,298,2248,9,46
2013,2,4,654,-6,1028,-17,DL,N721TW,1865,JFK,SFO,352,2586,6,54
2013,9,3,1502,7,1623,9,DL,N353NW,1164,JFK,BOS,38,187,15,2
2013,1,17,453,-7,636,-12,US,N185UW,1117,EWR,CLT,88,529,4,53
2013,6,14,1837,8,2127,2,UA,N57855,1165,EWR,LAX,302,2454,18,37
2013,2,4,2159,52,14,52,EV,N16981,3819,EWR,SDF,116,642,21,59
2013,5,9,2236,58,2331,48,EV,N16961,4400,EWR,DCA,35,199,22,36
2013,11,6,2058,30,2219,13,UA,N30401,1464,EWR,CLE,65,404,20,58
2013,11,28,656,-4,915,-19,DL,N922DL,1547,LGA,ATL,112,762,6,56
2013,4,23,2025,35,2316,5,DL,N963DL,1854,LGA,FLL,142,1076,20,25
2013,6,16,2030,60,2233,37,9E,N936XJ,3285,JFK,MSY,159,1182,20,30
2013,8,26,2123,-2,2307,-32,B6,N190JB,775,JFK,MSY,149,1182,21,23
2013,10,18,1911,6,2128,-3,DL,N393DA,2454,JFK,DEN,234,1626,19,11
2013,2,24,1547,17,1928,18,AA,N381AA,85,JFK,SFO,354,2586,15,47
2013,11,10,1124,-6,1312,-20,US,N700UW,2021,LGA,CLT,87,544,11,24
2013,2,3,1428,-2,1810,-5,DL,N722TW,2126,JFK,SFO,360,2586,14,28
2013,1,22,1920,0,2132,11,9E,N925XJ,3373,JFK,RDU,79,427,19,20
2013,10,26,1450,-10,1600,-11,US,N958UW,2152,LGA,BOS,40,184,14,50
2013,1,27,950,-5,1039,-21,9E,N8709A,3667,JFK,PHL,28,94,9,50
2013,2,20,2200,60,2308,33,WN,N954WN,519,LGA,MDW,112,725,22,0
2013,3,27,924,-1,1036,-11,B6,N621JB,108,JFK,BUF,55,301,9,24
2013,10,6,2041,11,2146,-19,WN,N400WN,2520,EWR,MDW,104,711,20,41
2013,3,17,2208,68,28,73,EV,N14920,3817,EWR,SDF,114,642,22,8
2013,2,13,1257,-3,1538,1,DL,N3765,781,LGA,ATL,128,762,12,57
2013,6,8,1916,-14,2023,-28,EV,N832AS,5769,LGA,IAD,44,229,19,16
2013,4,9,1537,2,1807,7,MQ,N720MQ,4525,LGA,XNA,164,1147,15,37
2013,5,9,641,12,801,-5,UA,N35204,1531,EWR,CLE,58,404,6,41
2013,7,27,1854,-1,2301,46,VX,N625VA,29,JFK,SFO,363,2586,18,54
2013,5,22,2111,12,2313,21,EV,N14558,4700,EWR,CLT,82,529,21,11
2013,8,25,1937,7,2237,-27,UA,N73276,1658,EWR,SFO,327,2565,19,37
2013,6,28,635,0,818,-8,US,N192UW,1229,EWR,CLT,79,529,6,35
2013,11,6,803,-2,1041,-23,DL,N303DQ,346,JFK,TPA,144,1005,8,3
2013,8,7,1836,36,2223,53,B6,N760JB,415,JFK,SFO,360,2586,18,36
2013,5,25,1700,125,1836,121,9E,N836AY,4037,JFK,BUF,53,301,17,0
2013,5,9,1543,-2,1838,-11,DL,N371DA,4,JFK,MCO,132,944,15,43
2013,11,19,958,-7,1227,15,US,N764US,1711,LGA,CLT,92,544,9,58
2013,12,23,2035,13,2152,10,UA,N76515,1482,EWR,BOS,36,200,20,35
2013,5,24,813,-2,957,-21,DL,N314US,2119,LGA,MSP,137,1020,8,13
2013,10,15,1732,-2,2023,-23,UA,N545UA,418,EWR,SFO,323,2565,17,32
2013,12,29,1853,98,2230,115,AA,N3JFAA,291,JFK,AUS,252,1521,18,53
2013,8,2,1451,-4,1627,-8,MQ,N677MQ,3231,JFK,PIT,67,340,14,51
2013,5,15,640,-7,745,-14,EV,N11535,4241,EWR,DCA,40,199,6,40
2013,9,12,1202,6,1438,-3,UA,N21108,1519,EWR,MCO,137,937,12,2
2013,11,15,2055,5,110,-25,UA,N37419,1071,EWR,BQN,181,1585,20,55
2013,2,26,1700,34,2005,31,UA,N35271,1124,EWR,FLL,163,1065,17,0
2013,12,30,911,6,1033,9,B6,N249JB,208,JFK,PWM,45,273,9,11
2013,5,17,1731,62,1912,52,EV,N13955,4411,EWR,MEM,137,946,17,31
2013,11,15,1248,3,1547,-8,WN,N798SW,1428,EWR,HOU,225,1411,12,48
2013,9,7,629,-1,822,-17,EV,N22971,4393,EWR,IND,89,645,6,29
2013,3,31,721,-8,1003,-17,B6,N706JB,361,LGA,PBI,146,1035,7,21
2013,8,20,935,-5,1144,-28,9E,N8847A,4065,LGA,SDF,101,659,9,35
2013,2,22,455,-5,638,-10,US,N562UW,1117,EWR,CLT,86,529,4,55
2013,2,27,800,10,1058,13,B6,N590JB,389,LGA,MCO,150,950,8,0
2013,4,26,731,-5,1018,61,EV,N14953,4125,EWR,GSO,72,445,7,31
2013,12,19,1618,33,1923,18,WN,N956WN,2806,LGA,HOU,207,1428,16,18
2013,11,8,1031,16,1150,20,MQ,N510MQ,3611,EWR,ORD,113,719,10,31
2013,7,8,1355,1,1450,-20,B6,N324JB,118,JFK,BOS,33,187,13,55
2013,10,10,1732,-2,2033,-13,UA,N504UA,418,EWR,SFO,336,2565,17,32
2013,7,23,1455,10,1714,-6,B6,N267JB,477,JFK,JAX,111,828,14,55
2013,2,19,817,-8,941,-4,MQ,N815MQ,4418,JFK,DCA,59,213,8,17
2013,5,13,2044,14,2301,-55,B6,N805JB,677,JFK,LAX,295,2475,20,44
2013,5,21,609,-6,916,1,AA,N3GDAA,1895,EWR,MIA,171,1085,6,9
2013,4,13,2127,-2,19,2,B6,N509JB,199,JFK,LAS,314,2248,21,27
2013,11,13,1839,-6,2110,48,9E,N908XJ,3513,LGA,MKE,107,738,18,39
2013,8,20,1735,10,2039,-6,AA,N5FGAA,221,JFK,MIA,148,1089,17,35
2013,1,23,647,1,918,13,UA,N30401,1609,EWR,DEN,247,1605,6,47
2013,6,17,824,-1,1056,-12,DL,N391DA,1959,JFK,MCO,126,944,8,24
2013,4,14,903,-5,1223,13,B6,N348JB,1061,JFK,AUS,234,1521,9,3
2013,5,12,902,2,1157,-13,DL,N713TW,120,JFK,LAX,305,2475,9,2
2013,12,31,958,1,1334,0,UA,N33262,1246,EWR,SFO,377,2565,9,58
2013,4,17,1458,-7,1742,-25,B6,N535JB,153,JFK,MCO,133,944,14,58
2013,11,18,1350,-5,1524,-11,MQ,N539MQ,3493,LGA,CLE,71,419,13,50
2013,4,18,1925,85,2148,83,MQ,N711MQ,4413,LGA,XNA,177,1147,19,25
2013,5,29,755,-10,1043,-19,DL,N938DL,1109,LGA,TPA,135,1010,7,55
2013,11,3,802,-8,938,-17,MQ,N803MQ,3272,LGA,CLE,74,419,8,2
2013,3,3,1708,13,2007,-10,DL,N359NB,706,JFK,AUS,195,1521,17,8
2013,2,22,913,-7,1041,-1,B6,N258JB,108,JFK,BUF,55,301,9,13
2013,7,24,1437,-3,1623,-20,DL,N324NB,1231,LGA,DTW,79,502,14,37
2013,7,5,1242,1,1511,-7,B6,N625JB,927,EWR,MCO,127,937,12,42
2013,10,9,1916,-4,2043,-10,9E,N930XJ,3555,LGA,BUF,47,292,19,16
2013,12,23,1826,-3,2034,16,EV,N709EV,5274,LGA,BNA,141,764,18,26
2013,10,12,755,0,855,-15,MQ,N813MQ,3370,JFK,DCA,38,213,7,55
2013,5,27,455,-5,631,-9,US,N171US,1431,EWR,CLT,72,529,4,55
2013,3,1,725,-4,1043,17,B6,N521JB,361,LGA,PBI,176,1035,7,25
2013,1,28,1424,-6,1809,-6,DL,N710TW,2126,JFK,SFO,364,2586,14,24
2013,10,15,1453,8,1736,-14,B6,N621JB,1171,LGA,FLL,140,1076,14,53
2013,6,18,2010,40,2340,56,DL,N357NW,1854,LGA,FLL,168,1076,20,10
2013,8,25,1623,1,1832,-33,UA,N57862,1712,EWR,IAH,169,1400,16,23
2013,3,14,1438,1,1623,-9,EV,N15985,4517,EWR,DTW,84,488,14,38
2013,6,13,606,-9,847,-23,AA,N3GGAA,1895,EWR,MIA,139,1085,6,6
2013,5,29,1505,20,1722,14,EV,N11535,4096,EWR,ATL,104,746,15,5
2013,2,14,1636,-4,1812,-8,UA,N833UA,530,EWR,CLE,72,404,16,36
2013,9,29,1705,5,1832,-23,AA,N3ATAA,199,JFK,ORD,110,740,17,5
2013,3,12,1509,36,1658,13,DL,N903DE,1819,LGA,MSP,134,1020,15,9
2013,9,9,925,-4,1158,-22,UA,N479UA,316,EWR,TPA,128,997,9,25
2013,9,30,2032,47,2115,9,9E,N602XJ,3864,JFK,PHL,24,94,20,32
2013,4,12,1635,110,1936,147,EV,N15983,5660,EWR,ATL,128,746,16,35
2013,4,26,1557,-2,1719,-11,UA,N24202,1492,EWR,ORD,116,719,15,57
2013,6,16,2016,1,2314,6,B6,N603JB,43,JFK,MCO,129,944,20,16
2013,4,21,1930,-5,2152,-7,EV,N17138,4333,EWR,TUL,174,1215,19,30
2013,4,4,1436,-9,1625,0,AA,N454AA,2223,LGA,STL,142,888,14,36
2013,12,29,1322,-3,1426,-2,EV,N14143,4249,EWR,BWI,44,169,13,22
2013,6,14,1950,15,2144,7,EV,N738EV,5550,EWR,DTW,76,488,19,50
2013,12,27,1255,-5,1519,-9,DL,N978AT,2504,EWR,ATL,120,746,12,55
2013,12,20,2000,0,2125,6,US,N946UW,2195,LGA,DCA,49,214,20,0
2013,5,17,658,-2,930,-20,AA,N476AA,2083,EWR,DFW,185,1372,6,58
2013,11,30,1325,-5,1614,-20,B6,N536JB,431,LGA,SRQ,148,1047,13,25
2013,3,12,1929,60,2120,46,EV,N13949,4570,EWR,GRR,93,605,19,29
2013,5,8,1748,48,1840,21,US,N961UW,2136,LGA,BOS,33,184,17,48
2013,1,23,1850,-10,1954,-18,US,N956UW,2140,LGA,BOS,35,184,18,50
2013,4,14,1404,5,1722,8,AA,N5CKAA,677,JFK,MIA,158,1089,14,4
2013,10,27,623,-7,806,-27,US,N193UW,1946,EWR,CLT,80,529,6,23
2013,1,16,1808,8,2053,10,DL,N692DL,1047,LGA,ATL,133,762,18,8
2013,11,5,1320,-5,1511,-16,EV,N758EV,5299,LGA,MEM,146,963,13,20
2013,9,6,1156,-4,1250,-20,WN,N296WN,295,EWR,MDW,96,711,11,56
2013,1,20,1103,-7,1204,-17,B6,N547JB,24,JFK,BTV,44,266,11,3
2013,4,29,830,-4,933,-20,UA,N425UA,477,EWR,BOS,41,200,8,30
2013,9,29,1657,-3,2001,-9,UA,N575UA,617,EWR,SFO,336,2565,16,57
2013,9,18,756,-4,909,-9,US,N768US,2171,LGA,DCA,48,214,7,56
2013,9,23,1924,-6,2112,-13,MQ,N524MQ,3349,LGA,MSP,144,1020,19,24
2013,12,25,2129,36,1,28,EV,N17984,4388,EWR,JAX,133,820,21,29
2013,1,13,2118,-7,2318,28,MQ,N521MQ,4660,LGA,BNA,134,764,21,18
2013,1,28,846,3,1149,34,EV,N14953,4388,EWR,JAX,123,820,8,46
2013,5,26,1849,-6,2139,-7,B6,N633JB,195,JFK,LAS,301,2248,18,49
2013,4,17,2135,20,18,22,B6,N763JB,927,EWR,MCO,127,937,21,35
2013,7,12,1448,-2,1737,21,9E,N8543F,3793,JFK,CLT,100,541,14,48
2013,2,24,953,-6,1102,-22,EV,N825AS,5736,LGA,IAD,48,229,9,53
2013,11,25,1810,65,2101,46,AA,N3GAAA,67,JFK,SAN,332,2446,18,10
2013,11,18,2224,9,2326,9,EV,N11548,5675,EWR,ALB,37,143,22,24
2013,3,27,1427,-6,1633,-12,DL,N952DL,1819,LGA,MSP,152,1020,14,27
2013,1,4,2138,31,2346,24,EV,N14991,3819,EWR,SDF,109,642,21,38
2013,1,4,1942,38,2054,28,EV,N14177,4131,EWR,RIC,49,277,19,42
2013,10,7,757,-3,919,-10,UA,N37420,1492,EWR,ORD,110,719,7,57
2013,6,17,1909,9,2244,18,DL,N3762Y,2007,JFK,PDX,328,2454,19,9
2013,3,25,1702,2,2017,-33,DL,N706TW,31,JFK,SFO,348,2586,17,2
2013,3,14,929,29,1055,20,EV,N738EV,5025,LGA,BTV,44,258,9,29
2013,11,13,1350,50,1517,27,MQ,N803MQ,3388,LGA,CMH,67,479,13,50
2013,3,6,853,-12,1107,-8,MQ,N730MQ,4478,LGA,DTW,91,502,8,53
2013,4,8,604,1,844,-25,UA,N17730,1431,EWR,DFW,197,1372,6,4
2013,6,14,1154,-6,1312,3,US,N965UW,2126,LGA,BOS,37,184,11,54
2013,12,19,956,86,1300,66,UA,N596UA,443,JFK,LAX,338,2475,9,56
2013,1,22,813,6,1017,7,B6,N266JB,219,JFK,CLT,104,541,8,13
2013,7,13,1306,-4,1459,-28,EV,N615QX,4909,LGA,TVC,87,655,13,6
2013,10,10,1515,16,1828,14,AA,N3ABAA,2297,LGA,MIA,153,1096,15,15
2013,1,14,1502,-8,1724,-21,MQ,N638MQ,4309,JFK,IND,125,665,15,2
2013,11,18,1725,-10,1938,-32,9E,N927XJ,2934,JFK,MCI,174,1113,17,25
2013,9,14,909,-1,1140,-40,AA,N332AA,1,JFK,LAX,306,2475,9,9
2013,11,19,1918,-11,2257,8,AA,N3CKAA,235,JFK,SEA,351,2422,19,18
2013,12,22,2306,16,8,12,B6,N193JB,1816,JFK,SYR,40,209,23,6
2013,3,15,2051,6,2219,-6,AA,N466AA,371,LGA,ORD,126,733,20,51
2013,7,30,1023,-2,1256,-12,B6,N640JB,925,JFK,TPA,133,1005,10,23
2013,12,27,940,-5,1235,-25,AA,N202AA,1223,EWR,DFW,208,1372,9,40
2013,10,23,652,-8,905,1,9E,N8894A,3769,EWR,CVG,102,569,6,52
2013,8,14,1659,-1,2051,33,DL,N721TW,1163,JFK,LAX,331,2475,16,59
2013,8,19,858,43,1032,37,EV,N614QX,4872,LGA,RIC,60,292,8,58
2013,4,4,623,-2,929,14,WN,N670SW,815,EWR,HOU,230,1411,6,23
2013,2,1,730,1,855,5,B6,N216JB,1305,JFK,IAD,55,228,7,30
2013,9,19,2212,62,2310,48,UA,N23707,1066,EWR,BOS,44,200,22,12
2013,2,13,647,17,831,1,MQ,N518MQ,4599,LGA,MSP,140,1020,6,47
2013,10,28,1922,-8,2027,-22,EV,N834AS,5769,LGA,IAD,50,229,19,22
2013,10,18,1641,11,1946,6,AA,N338AA,181,JFK,LAX,333,2475,16,41
2013,4,16,1130,-5,1427,-22,DL,N985DL,2044,LGA,MIA,146,1096,11,30
2013,3,8,1735,156,2105,160,UA,N76523,1106,EWR,SFO,362,2565,17,35
2013,4,24,918,-2,1244,14,UA,N14250,1581,EWR,SEA,327,2402,9,18
2013,1,2,1924,-5,2255,13,DL,N997DL,1435,LGA,TPA,155,1010,19,24
2013,3,22,1824,-1,2037,-18,WN,N742SW,2805,EWR,MSY,170,1167,18,24
2013,1,4,2036,-9,2134,-42,9E,N904XJ,3395,JFK,DCA,41,213,20,36
2013,4,28,1105,-10,1243,-13,EV,N761ND,5273,LGA,PIT,60,335,11,5
2013,6,17,1017,-2,1120,-8,B6,N249JB,1004,JFK,BOS,41,187,10,17
2013,11,1,1726,-3,1905,5,EV,N17159,4195,EWR,BNA,126,748,17,26
2013,7,26,1725,20,2008,4,DL,N3746H,503,JFK,SAN,310,2446,17,25
2013,10,1,755,-5,954,-19,9E,N292PQ,3538,JFK,MSP,151,1029,7,55
2013,3,22,650,-5,959,-23,DL,N641DL,1415,JFK,SLC,286,1990,6,50
2013,10,3,1934,0,2227,1,UA,N73256,1429,EWR,LAS,318,2227,19,34
2013,9,16,1800,0,1929,9,WN,N437WN,441,EWR,MDW,103,711,18,0
2013,5,7,1104,2,1155,-12,EV,N17169,4120,EWR,ALB,28,143,11,4
2013,1,26,1554,-6,1848,-39,DL,N915DL,2139,LGA,MIA,152,1096,15,54
2013,5,9,1226,21,1448,23,MQ,N1EAMQ,4658,LGA,ATL,104,762,12,26
2013,11,6,959,-11,1222,-21,9E,N922XJ,3512,LGA,IND,107,660,9,59
2013,6,30,1726,31,2021,31,AA,N437AA,1507,EWR,DFW,194,1372,17,26
2013,4,7,2026,-4,2232,-19,EV,N754EV,5157,LGA,CVG,96,585,20,26
2013,12,23,1630,70,2005,73,DL,N913DL,1982,LGA,MIA,163,1096,16,30
2013,5,12,2127,-3,2241,-6,EV,N14952,4378,EWR,BTV,42,266,21,27
2013,10,16,1456,-5,1656,-6,EV,N14959,4144,EWR,CHS,95,628,14,56
2013,5,18,626,-4,829,-14,DL,N357NB,575,EWR,ATL,102,746,6,26
2013,4,30,2021,-4,2300,-33,UA,N505UA,771,JFK,LAX,301,2475,20,21
2013,1,9,809,29,1015,48,EV,N13955,4099,EWR,STL,160,872,8,9
2013,6,30,2013,74,2248,61,B6,N527JB,711,JFK,LAS,290,2248,20,13
2013,6,19,658,-2,956,-13,DL,N905DL,1879,LGA,FLL,145,1076,6,58
2013,5,13,821,-1,919,-21,UA,N805UA,385,EWR,BOS,42,200,8,21
2013,3,5,825,-10,934,-27,EV,N13903,4224,EWR,PWM,49,284,8,25
2013,2,26,1428,34,1806,62,UA,N76517,1164,EWR,FLL,179,1065,14,28
2013,2,13,1802,37,2102,22,AA,N5CRAA,145,JFK,SAN,337,2446,18,2
2013,12,8,1359,4,1551,16,MQ,N847MQ,3305,LGA,RDU,79,431,13,59
2013,6,26,2001,91,2334,114,B6,N509JB,305,EWR,FLL,159,1065,20,1
2013,7,28,1405,-10,1546,12,EV,N909EV,5712,JFK,IAD,72,228,14,5
2013,12,15,1314,-1,1527,4,9E,N8488D,3795,EWR,CVG,103,569,13,14
2013,10,21,1807,31,2021,15,9E,N292PQ,3310,JFK,MCI,173,1113,18,7
2013,4,22,2036,191,2357,197,AA,N3JTAA,145,JFK,SAN,349,2446,20,36
2013,7,4,1130,-5,1315,-24,DL,N331NW,2219,LGA,MSP,134,1020,11,30
2013,6,11,1113,-1,1342,-7,B6,N612JB,523,EWR,MCO,128,937,11,13
2013,6,10,1733,74,2108,110,UA,N522UA,996,EWR,SFO,352,2565,17,33
2013,12,12,740,-5,1049,-7,DL,N315NB,2395,LGA,PBI,163,1035,7,40
2013,1,1,709,9,852,20,UA,N26226,1092,LGA,ORD,135,733,7,9
2013,1,16,655,-5,1056,37,DL,N964DL,2003,LGA,MIA,165,1096,6,55
2013,7,6,1631,-1,1818,13,UA,N28457,1190,EWR,ORD,106,719,16,31
2013,4,15,949,-11,1102,-10,US,N953UW,2122,LGA,BOS,35,184,9,49
2013,12,15,2037,107,2350,90,AA,N3KVAA,235,JFK,SEA,349,2422,20,37
2013,3,17,1539,-3,1838,4,UA,N17229,1262,EWR,MCO,150,937,15,39
2013,4,7,1229,-7,1347,-13,EV,N12540,4388,EWR,PIT,55,319,12,29
2013,10,2,723,-6,950,-31,B6,N520JB,461,LGA,PBI,130,1035,7,23
