year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,5,31,2000,30,2131,14,DL,N348NB,975,LGA,PIT,54,335,20,0
2013,8,3,1711,0,2048,9,B6,N597JB,167,JFK,OAK,350,2576,17,11
2013,5,12,1555,0,1713,-2,MQ,N525MQ,4622,LGA,BNA,115,764,15,55
2013,6,9,1914,15,2148,27,FL,N906AT,778,LGA,ATL,112,762,19,14
2013,4,1,901,-2,1206,-7,UA,N23708,1591,EWR,IAH,211,1400,9,1
2013,11,14,625,-5,901,-18,B6,N618JB,1099,LGA,MCO,132,950,6,25
2013,5,13,1241,1,1339,-36,WN,N926WN,163,LGA,MKE,107,738,12,41
2013,9,27,1456,46,1727,52,FL,N899AT,350,LGA,ATL,98,762,14,56
2013,1,31,1607,27,1922,13,DL,N324US,2027,JFK,FLL,168,1069,16,7
2013,12,21,1205,10,1409,14,MQ,N531MQ,3616,LGA,MSP,152,1020,12,5
2013,3,22,950,-10,1330,-4,DL,N722TW,1765,JFK,SFO,368,2586,9,50
2013,8,17,1016,11,1205,-8,DL,N354NW,2319,LGA,MSP,137,1020,10,16
2013,4,16,1538,48,1813,28,AA,N5EVAA,1813,JFK,MCO,130,944,15,38
2013,1,17,835,-5,1200,17,UA,N14231,1626,EWR,SAN,359,2425,8,35
2013,1,15,1856,-4,2038,-13,DL,N358NB,1255,LGA,PIT,69,335,18,56
2013,6,17,605,-5,755,-10,MQ,N722MQ,3351,LGA,DTW,93,502,6,5
2013,2,23,840,-10,1034,-1,MQ,N719MQ,4558,LGA,CLE,91,419,8,40
2013,5,19,1959,189,2221,182,9E,N935XJ,3383,JFK,CVG,86,589,19,59
2013,4,29,1815,46,2111,27,AA,N3DWAA,1999,EWR,MIA,140,1085,18,15
2013,12,6,1253,-7,1535,0,DL,N301NB,439,JFK,ATL,117,760,12,53
2013,6,18,1331,31,1733,98,VX,N840VA,165,EWR,LAX,341,2454,13,31
2013,11,25,1756,-4,1913,-6,US,N756US,2191,LGA,DCA,49,214,17,56
2013,5,1,1524,-5,1727,-13,EV,N11547,4555,EWR,SDF,96,642,15,24
2013,4,6,555,-5,710,-10,MQ,N9EAMQ,3768,EWR,ORD,120,719,5,55
2013,4,2,1403,-7,1448,-34,B6,N348JB,1010,JFK,BOS,33,187,14,3
2013,5,18,1029,-1,1306,-34,AA,N323AA,19,JFK,LAX,311,2475,10,29
2013,3,26,558,-4,705,-21,EV,N14143,4252,EWR,MKE,108,725,5,58
2013,6,7,1526,-4,1848,14,DL,N3735D,4,JFK,MCO,145,944,15,26
2013,1,16,1812,-3,2023,-3,DL,N378NW,2019,LGA,MSP,174,1020,18,12
2013,6,16,1956,-4,2208,-17,MQ,N542MQ,3662,LGA,ATL,108,762,19,56
2013,10,16,1915,-4,2223,-11,B6,N652JB,71,JFK,SLC,283,1990,19,15
2013,3,7,1513,8,1756,-24,AA,N3JAAA,759,LGA,DFW,196,1389,15,13
2013,12,6,715,38,839,25,EV,N13118,4424,EWR,RDU,68,416,7,15
2013,4,14,1708,8,1936,12,DL,N303DQ,2042,EWR,ATL,118,746,17,8
2013,11,3,1424,-6,1629,-5,OO,N813SK,4483,EWR,MSP,166,1008,14,24
2013,3,13,833,-2,1133,-1,B6,N509JB,517,EWR,MCO,154,937,8,33
2013,4,16,1711,-4,2015,-22,DL,N3744F,503,JFK,SAN,341,2446,17,11
2013,9,20,1204,-5,1328,-23,EV,N13979,5906,EWR,CMH,67,463,12,4
2013,8,7,1741,12,2113,28,UA,N78438,1100,EWR,SEA,338,2402,17,41
2013,3,6,1243,3,1540,-15,AA,N615AA,2041,JFK,MIA,152,1089,12,43
2013,10,19,2246,-9,1,-11,B6,N294JB,2002,JFK,BUF,56,301,22,46
2013,1,18,924,39,1129,32,US,N712US,1429,LGA,CLT,92,544,9,24
2013,10,10,1450,-5,1652,7,MQ,N918MQ,2815,JFK,CLE,71,425,14,50
2013,3,5,1356,-4,1508,-1,US,N713UW,2177,LGA,DCA,51,214,13,56
2013,1,2,730,15,1206,0,B6,N559JB,715,JFK,SJU,187,1598,7,30
2013,12,25,1841,1,2141,-22,DL,N703TW,442,JFK,SEA,340,2422,18,41
2013,11,29,1401,46,1710,40,B6,N571JB,1639,LGA,RSW,164,1080,14,1
2013,9,14,834,-6,922,-16,EV,N16561,5811,EWR,PVD,32,160,8,34
2013,5,16,1630,81,1833,89,EV,N26545,4572,EWR,GSP,106,594,16,30
2013,7,22,1857,-3,2322,66,DL,N717TW,1643,JFK,SEA,343,2422,18,57
2013,6,5,1302,2,1521,2,EV,N166PQ,4898,EWR,ATL,113,746,13,2
2013,12,30,1329,4,1703,15,UA,N13110,1420,EWR,LAX,334,2454,13,29
2013,12,12,837,2,1045,-6,EV,N600QX,4945,LGA,CLT,96,544,8,37
2013,2,16,1513,33,1654,22,EV,N14198,4305,EWR,DTW,79,488,15,13
2013,2,10,1732,107,1959,69,DL,N309US,2377,LGA,MCO,130,950,17,32
2013,10,15,927,1,1210,-15,UA,N405UA,497,EWR,PBI,131,1023,9,27
2013,5,21,1124,-6,1323,-27,EV,N608QX,4990,LGA,MCI,146,1107,11,24
2013,6,20,2028,-2,2159,-3,FL,N997AT,485,LGA,CAK,61,397,20,28
2013,6,9,1910,5,2129,-15,DL,N329NB,2457,JFK,MSY,161,1182,19,10
2013,11,22,856,-4,1231,11,AA,N3BLAA,1121,LGA,DFW,234,1389,8,56
2013,4,19,1849,34,2108,80,9E,N8659B,4277,JFK,ORF,60,290,18,49
2013,6,4,1517,-8,1721,6,MQ,N721MQ,4447,LGA,RDU,73,431,15,17
2013,10,23,1651,-9,2009,1,DL,N388DA,706,JFK,AUS,232,1521,16,51
2013,12,10,1619,-3,1914,-2,UA,N87527,1631,EWR,MCO,154,937,16,19
2013,3,9,1858,-7,2049,-25,EV,N13992,4700,EWR,CLT,77,529,18,58
2013,11,24,1625,0,1759,4,MQ,N504MQ,3748,EWR,ORD,122,719,16,25
2013,5,11,1912,147,2038,145,B6,N298JB,1012,JFK,BOS,40,187,19,12
2013,5,13,1714,-1,1928,-44,DL,N3754A,503,JFK,SAN,285,2446,17,14
2013,11,22,1455,-4,1752,20,EV,N11544,4141,EWR,ATL,139,746,14,55
2013,6,28,1611,59,1851,57,UA,N513UA,651,EWR,MCO,122,937,16,11
2013,6,17,1843,74,2104,130,EV,N14907,4195,EWR,BNA,114,748,18,43
2013,2,20,612,-3,840,-2,DL,N369NB,575,EWR,ATL,113,746,6,12
2013,5,9,1347,5,1453,4,EV,N10575,3832,EWR,PWM,50,284,13,47
2013,1,25,1733,3,2141,104,F9,N207FR,837,LGA,DEN,238,1620,17,33
2013,12,20,923,27,1200,0,UA,N832UA,452,EWR,LAS,318,2227,9,23
2013,11,1,1923,-6,2245,6,DL,N334NB,2370,LGA,PBI,168,1035,19,23
2013,4,24,1519,-6,1741,26,MQ,N738MQ,4447,LGA,RDU,66,431,15,19
2013,2,15,816,1,1116,-9,UA,N24715,1218,EWR,DFW,211,1372,8,16
2013,3,7,911,11,1215,-1,UA,N79279,1025,LGA,IAH,208,1416,9,11
2013,2,18,700,-10,838,-12,MQ,N520MQ,3737,EWR,ORD,121,719,7,0
2013,7,12,746,-6,943,-10,EV,N14198,4104,EWR,CHS,95,628,7,46
2013,8,22,757,-3,1027,-10,UA,N470UA,654,EWR,DFW,172,1372,7,57
2013,7,26,1949,29,2147,24,EV,N16981,4434,EWR,CLT,79,529,19,49
2013,1,29,1653,23,2010,-10,VX,N840VA,27,JFK,SFO,352,2586,16,53
2013,9,13,1820,5,2045,4,DL,N345NB,926,EWR,ATL,105,746,18,20
2013,4,3,1429,0,1554,-28,EV,N748EV,4943,LGA,RDU,71,431,14,29
2013,4,16,1601,32,1723,35,EV,N13969,4580,EWR,MKE,121,725,16,1
2013,11,6,1731,6,1925,10,WN,N945WN,3069,EWR,STL,141,872,17,31
2013,10,16,845,-3,1120,10,UA,N14102,1643,EWR,DEN,233,1605,8,45
2013,7,25,1029,-1,1317,-8,UA,N54241,1257,LGA,IAH,185,1416,10,29
2013,9,8,1833,13,2033,-9,9E,N600LR,3542,JFK,MSP,149,1029,18,33
2013,10,7,1006,-4,1145,-13,EV,N371CA,5208,LGA,RIC,50,292,10,6
2013,7,28,1054,-6,1245,-12,EV,N13913,6115,LGA,CLE,66,419,10,54
2013,11,20,845,0,1109,-1,MQ,N521MQ,3419,LGA,ATL,111,762,8,45
2013,3,9,634,-1,744,-3,EV,N12996,4337,EWR,DCA,38,199,6,34
2013,7,17,1740,-1,2007,-30,UA,N39475,1161,EWR,SAN,299,2425,17,40
2013,5,31,1029,-6,1134,-17,UA,N829UA,998,EWR,BOS,43,200,10,29
2013,11,3,1555,8,1824,0,9E,N936XJ,3488,LGA,MCI,164,1107,15,55
2013,12,22,1737,-3,2127,9,B6,N552JB,135,JFK,PHX,310,2153,17,37
2013,3,14,1340,-5,1618,-18,B6,N590JB,1783,JFK,MCO,138,944,13,40
2013,3,24,1454,19,1630,18,UA,N24211,1204,EWR,CLE,73,404,14,54
2013,12,6,2140,25,10,22,EV,N14977,3810,EWR,ATL,127,746,21,40
2013,9,6,1727,-2,2024,-26,VX,N624VA,193,EWR,SFO,317,2565,17,27
2013,7,10,2318,343,200,313,UA,N81449,1266,EWR,LAX,308,2454,23,18
2013,3,16,918,-2,1219,-26,AA,N554AA,721,LGA,DFW,210,1389,9,18
2013,4,3,2135,35,2343,16,DL,N979DL,1247,LGA,ATL,108,762,21,35
2013,2,1,1844,179,2003,180,9E,N8886A,3635,JFK,BWI,42,184,18,44
2013,8,21,2057,-3,2314,-9,DL,N945DL,1247,LGA,ATL,110,762,20,57
2013,11,24,758,84,1043,76,UA,N78285,1677,EWR,MCO,141,937,7,58
2013,8,5,1817,-3,2010,-2,UA,N822UA,983,EWR,ORD,114,719,18,17
2013,12,5,2214,68,2319,66,B6,N229JB,2680,EWR,BOS,45,200,22,14
2013,9,16,556,-4,823,8,FL,N299AT,347,LGA,ATL,119,762,5,56
2013,7,17,1723,103,1904,77,UA,N551UA,485,EWR,DEN,192,1605,17,23
2013,8,9,609,-5,751,-17,US,N113UW,2063,JFK,CLT,73,541,6,9
2013,3,15,1002,17,1151,21,AA,N541AA,319,LGA,ORD,145,733,10,2
2013,10,18,640,-5,924,-14,B6,N821JB,525,JFK,TPA,150,1005,6,40
2013,3,20,2120,20,48,16,DL,N624AG,2363,JFK,LAX,351,2475,21,20
2013,9,23,2025,-5,2222,-29,EV,N738EV,5209,LGA,CHS,84,641,20,25
2013,8,21,1804,-21,2015,-17,DL,N346NB,1715,LGA,MSY,157,1183,18,4
2013,12,13,853,-7,1003,-20,US,N702UW,2173,LGA,DCA,47,214,8,53
2013,9,17,638,-3,806,-4,UA,N17233,1262,EWR,ORD,106,719,6,38
2013,5,9,1714,-6,1953,-26,UA,N33289,1269,EWR,PBI,140,1023,17,14
2013,10,4,1255,-4,1507,-31,DL,N916DE,781,LGA,ATL,106,762,12,55
2013,7,5,2038,-7,2222,-46,9E,N921XJ,3470,JFK,CVG,89,589,20,38
2013,9,2,1540,30,1805,30,MQ,N688MQ,3202,JFK,IND,115,665,15,40
2013,2,20,1335,5,1647,7,AA,N3EMAA,753,LGA,DFW,221,1389,13,35
2013,6,13,1942,72,2257,72,AA,N3EYAA,119,EWR,LAX,325,2454,19,42
2013,7,9,1441,1,1656,9,B6,N309JB,575,JFK,MSY,146,1182,14,41
2013,10,29,925,-1,1215,-10,UA,N482UA,497,EWR,PBI,139,1023,9,25
2013,6,9,640,-5,852,-16,US,N534UW,15,JFK,PHX,284,2153,6,40
2013,6,2,1437,-3,1632,-13,DL,N916DL,1819,LGA,MSP,148,1020,14,37
2013,11,22,2011,11,2115,-4,US,N766US,2195,LGA,DCA,44,214,20,11
2013,10,23,1058,-7,1245,0,EV,N744EV,5309,LGA,BGR,49,378,10,58
2013,12,29,1657,-3,1807,-12,US,N944UW,2189,LGA,DCA,48,214,16,57
2013,5,31,1649,-1,1836,-43,9E,N602LR,3383,JFK,CVG,92,589,16,49
2013,1,17,656,-3,951,13,DL,N6710E,1547,LGA,ATL,125,762,6,56
2013,6,19,1106,-9,1244,-11,AA,N473AA,327,LGA,ORD,114,733,11,6
2013,9,2,1845,26,2138,20,B6,N794JB,153,JFK,PBI,136,1028,18,45
2013,4,30,1523,-7,1828,-37,AA,N363AA,85,JFK,SFO,337,2586,15,23
2013,7,26,725,-4,1003,-16,B6,N520JB,461,LGA,PBI,131,1035,7,25
2013,10,7,748,-2,1030,-10,MQ,N517MQ,3052,JFK,TPA,144,1005,7,48
2013,8,5,1506,-4,1635,0,MQ,N515MQ,3433,JFK,DCA,52,213,15,6
2013,3,26,1321,-9,1626,-14,AA,N3FAAA,753,LGA,DFW,199,1389,13,21
2013,4,10,1524,-5,1805,77,EV,N24128,4328,EWR,MKE,134,725,15,24
2013,10,27,827,-9,940,-13,B6,N274JB,2280,EWR,BOS,45,200,8,27
2013,3,28,1442,-8,1613,-32,MQ,N699MQ,4172,JFK,CLE,69,425,14,42
2013,6,15,1546,26,1653,15,EV,N14952,3819,EWR,ORF,47,284,15,46
2013,2,6,851,-9,942,-38,US,N955UW,2120,LGA,BOS,36,184,8,51
2013,4,27,703,-12,948,-10,UA,N580UA,687,LGA,IAH,203,1416,7,3
2013,9,3,1149,-10,1303,-6,MQ,N815MQ,3386,JFK,DCA,53,213,11,49
2013,9,8,1447,-8,1630,0,MQ,N686MQ,3231,JFK,PIT,65,340,14,47
2013,4,20,906,-4,1211,-4,AA,N4YLAA,1739,EWR,DFW,211,1372,9,6
2013,11,7,834,-9,1037,-14,US,N722US,2071,LGA,CLT,102,544,8,34
2013,2,22,1528,-7,1854,4,AA,N3GUAA,763,LGA,DFW,236,1389,15,28
2013,12,10,1030,0,1325,31,DL,N978AT,838,EWR,ATL,128,746,10,30
2013,6,16,2107,112,2324,113,EV,N398CA,5268,LGA,CLT,79,544,21,7
2013,11,27,2220,0,2326,-4,UA,N14219,1066,EWR,BOS,42,200,22,20
2013,5,3,655,-5,936,-40,DL,N3730B,1415,JFK,SLC,256,1990,6,55
2013,6,10,1216,6,1405,1,EV,N13992,4640,EWR,DAY,86,533,12,16
2013,5,10,603,-7,734,-11,AA,N434AA,301,LGA,ORD,121,733,6,3
2013,3,1,601,1,827,12,FL,N894AT,345,LGA,ATL,116,762,6,1
2013,4,16,621,-8,746,-39,US,N127UW,1507,EWR,CLT,72,529,6,21
2013,11,25,1428,-2,1608,-1,UA,N811UA,312,EWR,CLE,70,404,14,28
2013,5,10,1302,2,1516,-3,EV,N676CA,4898,EWR,ATL,108,746,13,2
2013,9,19,959,-1,1225,-12,DL,N982DL,1847,LGA,ATL,102,762,9,59
2013,10,20,1256,-4,1542,-8,AA,N3CEAA,1145,LGA,DFW,194,1389,12,56
2013,4,20,656,-4,1006,-1,DL,N924DL,2003,LGA,MIA,164,1096,6,56
2013,6,21,2258,-2,2357,-11,B6,N273JB,718,JFK,BOS,40,187,22,58
2013,10,28,700,0,856,23,UA,N843UA,331,LGA,ORD,128,733,7,0
2013,5,26,800,-6,1019,-16,UA,N494UA,696,LGA,DEN,231,1620,8,0
2013,11,30,1359,-1,1624,-22,B6,N784JB,927,EWR,MCO,130,937,13,59
2013,4,23,1742,-3,2049,-4,DL,N919DE,2370,LGA,PBI,138,1035,17,42
2013,6,17,807,-8,1051,-19,DL,N305DQ,1167,JFK,TPA,138,1005,8,7
2013,3,12,1042,12,1224,14,AA,N4YBAA,321,LGA,ORD,115,733,10,42
2013,2,14,815,0,1027,15,EV,N11127,4691,EWR,DAY,86,533,8,15
2013,12,2,1658,-2,1955,-25,AA,N5BYAA,172,EWR,MIA,149,1085,16,58
2013,11,3,1648,118,1803,99,9E,N8800G,2936,JFK,IAD,51,228,16,48
2013,2,13,2050,-10,2215,4,US,N744P,2191,LGA,DCA,52,214,20,50
2013,3,21,1402,7,1617,7,WN,N265WN,1739,EWR,PHX,299,2133,14,2
2013,3,1,2121,-4,2242,-8,MQ,N523MQ,4660,LGA,BNA,104,764,21,21
2013,1,23,740,-5,942,12,AA,N4YJAA,309,LGA,ORD,139,733,7,40
2013,11,14,840,-5,1202,-4,B6,N784JB,795,JFK,AUS,210,1521,8,40
2013,7,17,848,-5,1132,-40,B6,N763JB,15,JFK,SFO,316,2586,8,48
2013,5,16,1806,1,2057,-10,UA,N27724,1523,EWR,DFW,188,1372,18,6
2013,9,20,744,-2,935,-8,B6,N206JB,1273,JFK,CHS,93,636,7,44
2013,7,29,1139,4,1509,18,DL,N963DL,954,LGA,FLL,157,1076,11,39
2013,6,17,1600,-4,1724,-24,EV,N605QX,5432,LGA,BNA,115,764,16,0
2013,3,19,1452,-3,1803,-22,AA,N5FAAA,1769,JFK,MIA,161,1089,14,52
2013,6,18,1954,-1,2128,12,EV,N723EV,4969,LGA,MHT,34,195,19,54
2013,6,14,1257,-4,1354,-18,B6,N283JB,1008,JFK,BOS,38,187,12,57
2013,7,6,1332,2,1442,-16,B6,N346JB,286,JFK,ROC,51,264,13,32
2013,6,8,638,3,859,-6,DL,N928DL,27,JFK,ATL,109,760,6,38
2013,6,17,1256,28,1422,35,B6,N309JB,66,JFK,BUF,58,301,12,56
2013,3,17,1448,-10,1603,-26,B6,N646JB,8,JFK,BUF,57,301,14,48
2013,1,9,1601,-4,1751,-3,9E,N601LR,3459,JFK,BNA,132,765,16,1
2013,10,28,1937,7,2212,-26,B6,N715JB,225,JFK,TPA,135,1005,19,37
2013,10,5,1631,-7,1821,-8,EV,N29917,4175,EWR,AVL,84,583,16,31
2013,5,23,1429,74,1630,115,MQ,N513MQ,3765,EWR,ORD,119,719,14,29
2013,6,4,1031,1,1336,-14,VX,N629VA,23,JFK,SFO,344,2586,10,31
2013,2,19,1040,-5,1326,-6,B6,N599JB,1183,JFK,MCO,140,944,10,40
2013,5,9,1639,39,1842,-4,DL,N3736C,1621,JFK,DEN,218,1626,16,39
2013,11,27,1133,3,1501,26,AA,N3BCAA,1623,EWR,MIA,188,1085,11,33
2013,2,26,1155,-5,1257,-8,US,N954UW,2126,LGA,BOS,32,184,11,55
2013,2,5,1355,10,1730,35,B6,N646JB,83,JFK,SEA,368,2422,13,55
2013,8,25,1727,16,1842,-3,UA,N819UA,708,EWR,ORD,106,719,17,27
2013,12,20,1621,21,1834,32,EV,N12172,4381,EWR,DTW,87,488,16,21
2013,11,3,754,-1,859,-11,MQ,N848MQ,3370,JFK,DCA,51,213,7,54
2013,1,4,1724,-6,1948,-11,FL,N940AT,623,LGA,ATL,120,762,17,24
2013,2,11,911,6,1132,17,MQ,N719MQ,4478,LGA,DTW,101,502,9,11
2013,8,24,834,-5,1117,-24,UA,N593UA,421,EWR,SFO,322,2565,8,34
2013,6,13,1942,139,2227,134,UA,N18223,1611,EWR,IAH,184,1400,19,42
2013,5,4,1310,0,1547,-28,WN,N751SW,763,EWR,AUS,199,1504,13,10
2013,7,17,1229,-1,1507,-13,WN,N269WN,40,LGA,HOU,183,1428,12,29
2013,8,16,729,-1,1012,2,B6,N746JB,683,JFK,MCO,133,944,7,29
2013,2,25,2023,-6,2325,-10,UA,N810UA,299,EWR,DFW,219,1372,20,23
2013,9,25,1903,2,2237,19,UA,N76269,1127,EWR,SFO,345,2565,19,3
2013,8,3,1337,382,1436,361,WN,N776WN,2038,EWR,BNA,104,748,13,37
2013,8,12,1833,3,1936,-4,MQ,N671MQ,3044,JFK,BWI,36,184,18,33
2013,8,29,1435,0,1554,-6,9E,N8790A,3927,JFK,BWI,38,184,14,35
2013,12,13,1413,-6,1702,-12,B6,N547JB,561,LGA,PBI,135,1035,14,13
2013,3,30,911,-3,1143,-23,B6,N566JB,883,JFK,MCO,126,944,9,11
2013,10,9,1433,18,1714,-1,WN,N916WN,1945,LGA,HOU,191,1428,14,33
2013,10,31,756,-4,1045,-30,DL,N961DL,2431,JFK,MIA,136,1089,7,56
2013,3,14,1952,2,2145,-44,UA,N15710,1482,EWR,PHX,264,2133,19,52
2013,7,16,1422,-3,1537,-17,B6,N339JB,2402,JFK,BUF,57,301,14,22
2013,11,2,517,2,806,11,UA,N536UA,598,EWR,IAH,201,1400,5,17
2013,1,22,1645,0,1842,-11,EV,N741EV,4997,EWR,DTW,97,488,16,45
2013,9,6,818,-12,919,-28,9E,N8974C,3879,JFK,BWI,36,184,8,18
2013,12,27,1148,-7,1401,-18,EV,N600QX,5611,LGA,CHS,105,641,11,48
2013,4,27,858,-2,1119,-23,DL,N670DN,1747,LGA,ATL,115,762,8,58
2013,9,21,1133,13,1246,11,MQ,N531MQ,3704,EWR,ORD,101,719,11,33
2013,2,7,1040,-10,1224,-26,MQ,N516MQ,4589,LGA,DTW,86,502,10,40
2013,3,11,1440,-5,1635,-21,EV,N752EV,5475,LGA,CLT,85,544,14,40
2013,8,14,656,-4,1000,-6,DL,N943DL,2003,LGA,MIA,156,1096,6,56
2013,4,29,1959,-16,2154,-45,9E,N8908D,4033,LGA,TYS,87,647,19,59
2013,8,12,1730,-5,1930,-7,YV,N908FJ,2751,LGA,CLT,86,544,17,30
2013,2,7,802,-8,936,-19,MQ,N853MQ,4406,JFK,RDU,75,427,8,2
2013,12,24,1822,7,2035,-13,9E,N912XJ,2923,JFK,MSP,166,1029,18,22
2013,10,13,621,-9,740,-25,AA,N592AA,303,LGA,ORD,109,733,6,21
2013,3,1,1423,-2,1728,-22,UA,N525UA,257,JFK,SFO,337,2586,14,23
2013,5,8,1008,-7,1306,-4,AA,N3JDAA,731,LGA,DFW,178,1389,10,8
2013,4,15,1253,3,1535,-13,B6,N506JB,85,JFK,FLL,144,1069,12,53
2013,3,2,935,6,1131,-29,UA,N67134,1643,EWR,DEN,209,1605,9,35
2013,12,28,748,-2,953,-25,EV,N14180,4364,EWR,MCI,162,1092,7,48
2013,4,14,1150,-10,1335,-10,MQ,N725MQ,4553,LGA,CLE,71,419,11,50
2013,6,12,654,-6,751,-15,US,N944UW,2116,LGA,BOS,39,184,6,54
2013,9,25,738,-17,1017,-31,UA,N842UA,450,EWR,DFW,184,1372,7,38
2013,12,13,1647,8,2013,-1,UA,N13718,1284,EWR,SFO,351,2565,16,47
2013,3,19,909,124,1158,138,MQ,N719MQ,4534,LGA,XNA,195,1147,9,9
2013,7,5,1206,-2,1444,-8,B6,N524JB,323,JFK,LAX,307,2475,12,6
2013,5,1,1624,-6,1855,2,FL,N986AT,716,LGA,ATL,113,762,16,24
2013,4,29,1421,141,1650,99,DL,N705TW,863,JFK,LAX,302,2475,14,21
2013,6,26,1103,3,1331,-18,DL,N919DE,695,JFK,MCO,124,944,11,3
2013,12,8,1913,-2,2312,53,DL,N908DE,2159,JFK,MCO,142,944,19,13
2013,4,5,1825,-5,1947,-8,MQ,N723MQ,4484,LGA,BNA,107,764,18,25
2013,4,25,1451,-4,1720,1,B6,N624JB,119,JFK,MSY,175,1182,14,51
2013,1,18,1155,-4,1414,-17,EV,N17984,4090,EWR,JAX,124,820,11,55
2013,6,29,1451,-4,1624,-21,MQ,N831MQ,3359,JFK,RDU,73,427,14,51
2013,4,10,1858,-2,2,66,DL,N624AG,1465,JFK,SFO,349,2586,18,58
2013,9,19,2043,208,2206,181,AA,N501AA,345,LGA,ORD,106,733,20,43
2013,1,18,1138,-6,1435,-10,UA,N11206,1707,EWR,TPA,150,997,11,38
2013,8,23,2328,129,209,135,B6,N658JB,527,EWR,MCO,129,937,23,28
2013,8,10,456,-4,631,-10,US,N109UW,843,EWR,CLT,76,529,4,56
2013,2,15,1415,-5,1552,-28,MQ,N528MQ,4588,LGA,MSP,139,1020,14,15
2013,8,27,1354,-3,1518,-26,EV,N13958,4100,EWR,MEM,123,946,13,54
2013,3,27,829,-2,1142,-16,UA,N17244,1223,EWR,LAX,333,2454,8,29
2013,10,16,1415,5,1648,11,FL,N986AT,349,LGA,ATL,111,762,14,15
2013,10,22,1458,4,1709,-3,UA,N39450,1107,EWR,DEN,231,1605,14,58
2013,10,11,1021,21,1125,11,UA,N497UA,276,EWR,BOS,36,200,10,21
2013,4,1,1704,-6,2021,6,AA,N3FJAA,695,JFK,AUS,224,1521,17,4
2013,12,17,1639,24,1945,20,AA,N3HPAA,211,JFK,IAH,209,1417,16,39
2013,3,24,1625,-5,1849,0,FL,N998AT,620,LGA,ATL,124,762,16,25
2013,5,7,1129,-7,1220,-14,EV,N14993,3830,EWR,PVD,30,160,11,29
2013,10,17,825,-10,1026,-19,EV,N12157,4638,EWR,CVG,100,569,8,25
2013,12,19,613,13,825,22,EV,N17196,4166,EWR,GSP,98,594,6,13
2013,7,3,702,-3,925,-40,UA,N75435,1103,EWR,PDX,310,2434,7,2
2013,2,6,651,-9,1013,-6,DL,N973DL,2003,LGA,MIA,156,1096,6,51
2013,1,16,2003,2,2136,-4,UA,N23721,1018,EWR,CLE,73,404,20,3
2013,3,1,1747,2,2037,-43,AA,N5EJAA,177,JFK,SFO,328,2586,17,47
2013,5,9,1005,5,1301,15,B6,N708JB,65,JFK,TPA,143,1005,10,5
2013,6,12,952,-8,1056,-17,US,N955UW,2122,LGA,BOS,37,184,9,52
2013,7,25,1901,46,2030,45,WN,N207WN,2603,LGA,BNA,109,764,19,1
2013,10,7,1444,-1,1743,-15,UA,N546UA,841,JFK,LAX,323,2475,14,44
2013,6,18,1906,21,2111,-9,DL,N398DA,245,JFK,PHX,287,2153,19,6
2013,10,13,1128,34,1245,8,EV,N12160,4099,EWR,STL,118,872,11,28
2013,10,10,824,19,1158,19,9E,N919XJ,3489,LGA,RSW,158,1080,8,24
2013,9,29,1539,-1,1844,-17,DL,N910DE,2280,JFK,FLL,136,1069,15,39
2013,9,4,1827,-2,2108,-35,UA,N18223,1526,EWR,LAX,313,2454,18,27
2013,2,6,1346,-4,1616,-7,B6,N265JB,615,JFK,JAX,127,828,13,46
2013,12,13,1922,-8,2034,-15,EV,N825AS,5769,LGA,IAD,44,229,19,22
2013,10,1,1517,-4,1821,14,UA,N535UA,404,EWR,IAH,202,1400,15,17
2013,7,31,1530,30,1723,28,EV,N14991,4118,EWR,DTW,84,488,15,30
2013,9,25,1613,-7,1932,-8,AA,N3FUAA,1410,LGA,MIA,151,1096,16,13
2013,5,20,1032,22,1214,27,EV,N13994,4662,EWR,RDU,67,416,10,32
2013,8,7,1714,-8,1855,-3,B6,N229JB,86,JFK,ROC,56,264,17,14
2013,8,30,1738,3,2016,-39,AA,N360AA,613,JFK,MIA,137,1089,17,38
2013,4,5,2028,-12,2138,-16,B6,N184JB,1178,EWR,BOS,38,200,20,28
2013,12,11,825,-4,1040,12,B6,N274JB,219,JFK,CLT,102,541,8,25
2013,6,11,1119,22,1354,16,UA,N17730,1166,EWR,IAH,195,1400,11,19
2013,6,2,1859,-1,2223,-28,DL,N712TW,1465,JFK,SFO,338,2586,18,59
2013,6,19,1002,-3,1249,-2,B6,N655JB,65,JFK,TPA,146,1005,10,2
2013,10,22,1847,-8,2019,-16,AA,N4XBAA,359,LGA,ORD,121,733,18,47
2013,12,2,611,-4,809,-8,US,N192UW,1899,JFK,CLT,81,541,6,11
2013,4,5,622,-8,836,-37,US,N654AW,654,JFK,PHX,296,2153,6,22
2013,5,3,1454,-6,1712,-10,DL,N679DA,545,LGA,OMA,150,1148,14,54
2013,10,6,1749,-6,2042,-13,AA,N3FYAA,1185,LGA,DFW,200,1389,17,49
2013,6,4,759,-16,1041,-6,DL,N365NW,914,LGA,DEN,239,1620,7,59
2013,11,4,933,12,1257,22,B6,N789JB,223,JFK,LAX,348,2475,9,33
2013,12,17,824,-1,1046,17,US,N556UW,1831,JFK,CLT,94,541,8,24
2013,4,26,1959,89,2141,106,MQ,N723MQ,4484,LGA,BNA,127,764,19,59
